"","term","estimate","std.error","robust.se","statistic","p.value"
"554","frule71:tasknum5",-0.313050178229983,0.280113010159903,0.23071332779792,-1.35687947123792,0.174819510686152
"555","frule71:tasknum6",0.0219930204981257,0.360788643198823,0.297699183575793,0.0738766570803388,0.941108530033757
"556","frule71:tasknumMISSING",0.222894362270621,0.74902826237021,0.514276393291553,0.433413559669767,0.664714351358491
"557","frule71:transityes",-0.116064928849937,0.269239220097808,0.222190715357571,-0.522366241375812,0.601415356056605
"558","frule81:pziprural",0.108308928892131,0.64949061990713,0.452841219155531,0.239176391879934,0.810968808023456
"559","frule82:y2020m6deaths",-0.0311854643636209,0.0512601628228463,0.0417658617641608,-0.74667355218757,0.455260638158397
"560","frule83:y2020m12deaths",0.0558749478702304,0.0234785840656226,0.0198655395320658,2.81265695200678,0.00491340383518696
"561","frule81:ffcomheart",0.29328880823153,0.336109587859968,0.270701552779101,1.08343969667164,0.278613303746664
"562","frule82:ffcomage",0.330633719236144,0.26871302354458,0.207299412890348,1.59495733550888,0.110721776774127
"563","frule82:larule6",-0.512793227860507,0.218203826917223,0.181280228833554,-2.82873224046588,0.00467327801499345
"564","frule83:larule6",-0.173808748079712,0.204361476526375,0.15983550012594,-1.08742268108625,0.276850051936977
"565","frule83:larule7",-0.246602716856778,0.179226109716608,0.140898966706921,-1.75020954816317,0.0800821618495513
"566","frule81:lirule1",-0.366192760211592,0.221753540947105,0.185098289527932,-1.97836922829225,0.0478870685172578
"567","frule82:lirule1",0.396978105377822,0.255872379609434,0.21877482158057,1.81455115588621,0.069592914496258
"568","frule82:lirule2",0.316264651591814,0.252625159345118,0.230767578148474,1.37048997146528,0.170534003778706
"569","frule82:lirule9",0.443732392253148,0.320108613595975,0.26699916484112,1.66192427050172,0.0965279596225375
"570","frule81:owncomresp",-0.325883216089929,0.315721873259576,0.245156971745658,-1.32928390234817,0.183754323118273
"571","frule82:owncomcanc",0.925263437543148,0.530803925380727,0.392409532756279,2.3579025490133,0.0183785168982476
"572","frule81:owncomage",0.438849515728792,0.316040882986624,0.284969931844996,1.53998533419834,0.123563928327564
"573","frule81:R0subjdnk",-0.252571260304828,0.219968348728815,0.171286455929128,-1.47455476812092,0.14033228306183
"574","frule82:vulnseniors",0.42842677389024,0.233563934645263,0.187927487858024,2.27974512283115,0.0226228094233165
"575","frule81:vulnmen",0.158460710039444,0.280082356751621,0.239986543094304,0.660289981247723,0.509067758179374
"576","frule82:vulnmen",-1.01370843208453,0.294042543048088,0.242992698992407,-4.17176498013304,3.02249298465345e-05
"577","frule81:vulnlowinc",0.639965038035222,0.253010671976855,0.202396782616588,3.16193286158874,0.00156725694189081
"578","frule82:vulnlowinc",0.324433707170947,0.250174167003176,0.209860232963568,1.54595133432101,0.122116321453252
"579","frule81:vulnnosci",-0.501574037593453,0.387818114548979,0.294245126774777,-1.70461289568738,0.0882666446623088
"580","frule83:vulnnosci",0.247273605144383,0.27689753905477,0.230320170246229,1.0736081207305,0.28299835640599
"581","frule81:wrongnopopup",-0.0128343275699318,0.462468840399215,0.446004336594319,-0.0287762394149225,0.977043051230825
"582","frule82:wrongsamecost",-0.368641402468808,0.225272030314095,0.193934203198442,-1.90085810748709,0.0573206005526748
"583","frule83:wrongsamecost",-0.0719308787279503,0.199630379070028,0.162700663914995,-0.442105625122288,0.658412774073111
"584","frule81:pziprblack",0.166630836726189,1.55387580544294,1.22412508051205,0.136122394172732,0.891724524312821
"585","frule82:pziprasian",-0.426466159468182,0.685611026147772,0.591225969919653,-0.721325146671312,0.470709488752762
"586","frule81:reject",-1.65135127161063,2696.00095730317,1.54503156794616,-1.06881393614876,0.285153518401817
"587","frule83:y2020m1rcases",15.7599223941042,7.78159997478575,6.9424272057664,2.27008824536381,0.0232022293880375
"588","frule81:y2020m3rcases",0.00544740098427815,0.00694817185336379,0.0053581115553372,1.01666434676076,0.30931313202446
"589","frule83:y2020m6rcases",-0.00149899257908479,0.00135083163121945,0.00102211678793676,-1.46655704786011,0.142496591624973
"590","frule83:y2020m7rdeaths",0.0968269538647143,0.0540146712510055,0.0409520661527592,2.36439728104392,0.0180594346509509
"591","frule82:y2020m9rdeaths",0.0401938271741499,0.0511929306265378,0.0413756805511441,0.971436037758139,0.331331190042368
"592","frule81:y2020m10rdeaths",0.07373292953069,0.0675823212757273,0.0621349455189248,1.1866579895565,0.235362552162391
"593","frule83:y2020m12rdeaths",NA,0,0,NA,NA
"594","frule81:agebin35to44",0.472473527793131,0.26185041918489,0.220139088507579,2.14625004126363,0.0318530350952248
"595","frule81:agebin45to54",0.617483336025211,0.312182696534162,0.238873587376151,2.58497954004797,0.00973847760972781
"596","frule82:agebin65to74",-0.0358322963148544,0.26440722348485,0.212546694264725,-0.168585526294875,0.866122665946398
"597","frule83:income22.5",-0.619501459366142,0.391000541730047,0.295255003541286,-2.09819123109125,0.0358882559307009
"598","frule83:income62.5",-0.325844377815733,0.196647626752345,0.182872335280482,-1.78181340176997,0.074779666047287
"599","frule81:income137.5",-0.513300424466296,0.342774078170137,0.278455039574291,-1.84338708773611,0.0652725139766711
"600","frule81:income162.5",-1.21499314124119,0.4795484023384,0.398161137279375,-3.05151112824121,0.00227692608135149
"601","frule82:countyfuture3to5",-0.0904986202629515,0.279176940809439,0.231729757558145,-0.390535170003982,0.696140853909797
"602","frule82:countyfuture6to10",-0.363473581778162,0.365656515562794,0.283196796052503,-1.28346643339417,0.199328712191206
"603","frule81:countypast3to5",-0.637018417507183,0.274688534197428,0.220309529698257,-2.89147009836417,0.00383444079379679
"604","frule82:countypast6to10",-0.216140766148505,0.267821951474554,0.233953848352834,-0.923860700177651,0.355558846765616
"605","frule81:employmentMISSING",1.27697376282008,0.717336785209705,0.556770851590465,2.29353558860399,0.0218171888785661
"606","frule81:employmentstufull",-0.00444007367668311,0.661683820807995,0.443309135417772,-0.0100157504593241,0.992008720951744
"607","frule83:employmentstufull",1.05019778142264,0.417743998728989,0.425550666475658,2.46785603726157,0.0135924973169993
"608","frule82:employmentstupart",0.164516417578426,0.951068019529801,0.891359037317971,0.184568070430343,0.853567831727549
"609","frule83:employmentstupart",-0.245683758757031,0.621985689192028,0.440343802139365,-0.557936225202674,0.576887933857636
"610","frule82:rulesjudgmentdnk",-0.166987153569919,0.432948179091636,0.343647122517812,-0.485926238364657,0.627019464422515
"611","frule81:ideologymoderate",0.561856393659475,0.222205393886393,0.185038503590778,3.03642962278839,0.00239397987749503
"612","frule82:ideologysliberal",0.554234272058941,0.323584568490173,0.278798180392226,1.98794077952453,0.0468182399585702
"613","frule83:ideologysliberal",0.0825648469308973,0.301009156838492,0.261456031231666,0.31578864921169,0.752162934215768
"614","frule82:educationeducpnts",-2.91610615072955,1.64735995190059,1.21023756231496,-2.40953201382346,0.0159729946352391
"615","frule81:educationhischgrad",-0.380819742897043,0.300423668374114,0.266128701269233,-1.43096081362446,0.152441446218102
"616","frule82:educationhischgrad",0.559933360154185,0.300563636021504,0.275116859780071,2.03525643830697,0.0418250768798867
"617","frule81:educationtradetech",0.92580631493193,0.723408916912218,0.654151224643339,1.41527873075022,0.156986788582723
"618","frule81:tasknum3",-0.47359720673468,0.299135308676106,0.255858276511913,-1.85101382371201,0.0641675644052324
"619","frule82:tasknum3",-0.687128839305973,0.323549694240927,0.279111375467274,-2.46184462441065,0.0138224532732646
"620","frule83:tasknum3",-0.660235406223525,0.299278791216815,0.255420034979087,-2.58490061782969,0.00974070696812903
"621","frule81:tasknum4",-0.296866052492946,0.341473378454767,0.238640127219107,-1.24399050550446,0.213503057318765
"622","frule82:tasknum4",-0.473771659343966,0.346420604369823,0.255705364621286,-1.85280297128552,0.063910604211543
"623","frule82:tasknum5",-0.475844455975023,0.239240518312311,0.191369721745162,-2.48651903569511,0.0128999668082255
"624","frule93:demeanrp",-0.121138710720697,0.0866960262355871,0.0684945081694208,-1.76859012435071,0.0769623000130296
"625","frule93:ffcomdiab",0.218219007749837,0.193818045531348,0.155705260929694,1.40148769827611,0.161068283661903
"626","frule93:ffcompreg",1.21186440923692,0.513386081954634,0.377474428965139,3.21045431490365,0.0013252533259906
"627","frule91:incloss",-0.693810565139429,0.240541210202542,0.190114661785981,-3.64943218277651,0.000262820611559155
"628","frule92:lirule1",-0.493348286486761,0.237635002430199,0.205853801288292,-2.39659546435016,0.0165481821791634
"629","frule93:lirule2",-0.259548717024181,0.165388310754906,0.153698341719293,-1.68868911740251,0.0912790222339071
"630","frule92:lirule4",0.0960974634664637,0.280446367784317,0.232268809269614,0.413733827493451,0.679069050446211
"631","frule92:lirule5",-0.549578098621402,0.31638574122544,0.274117253073412,-2.00490152465601,0.0449735756964071
"632","frule91:owncomheart",-0.144142532093436,0.356624016882661,0.292846138931146,-0.492212506606847,0.622569124058671
"633","frule93:owncomheart",0.229322661024015,0.296799848893386,0.245413208341618,0.934434876483075,0.350079614270979
"634","frule93:owncomother",-0.678580674154668,0.457663159882357,0.34946070034444,-1.9417939513251,0.0521620494299722
"635","frule91:owncompreg",-1.83638036225119,0.865225812313171,0.572103059548259,-3.20987684229695,0.00132791855040636
"636","frule91:owncomnovax",-0.340143448556881,0.218001160571565,0.177392169673582,-1.91746596922951,0.0551787603203999
"637","frule92:vulnseniors",0.580377543359134,0.232661861488743,0.191660276127581,3.02815771262272,0.00246049639522636
"638","frule93:vulnwomen",-0.116918688954805,0.242708349211358,0.193367958595131,-0.604643550070292,0.545415863445876
"639","frule92:vulnmen",-0.462889813184971,0.280223516949806,0.245728060026542,-1.88374829124103,0.0595990309320708
"640","frule91:vulnnoneng",0.302888675471455,0.350933988985947,0.289551338390677,1.04606208057924,0.295532370986819
"641","frule93:vulnlowinc",0.138572018078013,0.189190288101619,0.161932779045166,0.855737911095585,0.392142765358682
"642","frule91:vulnnosci",0.970102048002505,0.365268422305669,0.289122222330893,3.35533547086619,0.000792687932325459
"643","frule93:wrongdaycare",-0.179997238152106,0.180897086409591,0.154896179011089,-1.16205086078476,0.245214805969267
"644","frule92:pzipiagric",2.63258898801191,2.72559875480711,2.12363700556438,1.23966053572902,0.215100979775164
"645","frule93:pzipiagric",-1.03201758691227,1.63739633934851,1.37062658234914,-0.752953138515291,0.451478074453468
"646","frule91:pzipitransp",9.40749886519665,3.72852336280743,2.80368438229336,3.35540580980142,0.0007924863831596
"647","frule92:pzipitransp",7.60504683936191,3.71063862812645,2.86999071292647,2.64985067899652,0.0080527352857864
"648","frule91:reject",-4.77195165481742,4788.13384937756,1.27714813589848,-3.7364120266756,0.000186664713389016
"649","frule92:y2020m1rcases",0.251186964437723,10.551325626525,8.95179656899216,0.0280599500336951,0.977614336728698
"650","frule91:y2020m2rcases",-0.768948951288499,1.86193217323988,1.64589414905034,-0.46719222602023,0.64036235507859
"651","frule93:y2020m9rcases",-0.000353354423927682,0.00119244304463974,0.000935893597226803,-0.377558330321658,0.70575872479232
"652","frule93:y2020m10rcases",-0.00293235835052004,0.00188602560878354,0.00151712599725952,-1.93283771803854,0.0532561922828612
"653","frule93:y2020m11rcases",0.000374408935999617,0.000582354528661481,0.000434914881898825,0.860878649093263,0.389304882068132
"654","frule92:y2020m6rdeaths",-0.124766475337756,0.0551794363649064,0.0449484768911473,-2.775766476802,0.00550717484014077
"655","frule92:y2020m8rdeaths",0.0854096653012559,0.0442846050355359,0.0326155643013865,2.61867814127088,0.00882711891290292
"656","frule91:agebin55to64",-0.110010301797684,0.288057298115342,0.223597367248058,-0.492001776012144,0.622718088025301
"657","frule92:agebin65to74",0.432154764960337,0.265720430607375,0.2258479917077,1.91347623546569,0.0556871129845151
"658","frule92:income15",0.725081000158741,0.326607427838874,0.261700245369113,2.77065464396511,0.00559437279012963
"659","frule91:income22.5",-0.22882949522679,0.452700884218949,0.325635769477303,-0.702716091644654,0.48223269739014
"660","frule91:income62.5",0.504314439550939,0.277548172001419,0.228333599691384,2.20867380110755,0.0271973379723006
"661","frule92:income137.5",1.28097312183034,0.377466766559158,0.288887425228669,4.43416019515692,9.24318804127849e-06
"662","frule91:income162.5",0.65102204513808,0.497129209725175,0.38446715312649,1.69330992217141,0.0903964904755153
"663","frule91:countyfuture6to10",-0.488263471456089,0.347170971424281,0.269523400060396,-1.81158100315845,0.0700509624301
"664","frule91:employmentfull",0.487467538075718,0.225595745188395,0.180722829318233,2.69732130641525,0.00698997889982103
"665","frule91:employmentMISSING",-2.03423021344168,0.716853419216397,0.535240203011376,-3.80059308324873,0.000144350180143459
"666","frule92:employmentMISSING",-1.77841852043552,0.596445982864508,0.436930556289063,-4.07025440275905,4.69618262357152e-05
"667","frule91:employmentstufull",1.67672042857799,0.617738952385666,0.431446577491153,3.886275882238,0.000101793817201388
"668","frule92:employmentstupart",0.586881395779269,0.790651145812611,0.546874918324701,1.0731547125568,0.283201706192265
"669","frule92:rulesjudgmentdnk",-0.208600798736963,0.435452319537397,0.363013862496415,-0.574635903164782,0.565537565066847
"670","frule93:rulesjudgmentinsuff",0.727353487742541,0.244948464011543,0.207535627446528,3.50471625856117,0.000457094160538328
"671","frule91:stateWA",0.222074871896833,0.265306193919224,0.209888529920477,1.05806101925138,0.29002762438976
"672","frule92:ideologymliberal",0.143126567114538,0.293874734427393,0.248847306317346,0.575158193322029,0.565184314148259
"673","frule93:ideologysconserv",-0.396174081767045,0.25952306228902,0.213653242874473,-1.85428536649831,0.0636983445544238
"674","frule91:educationlthighsch",-0.526865649709313,0.857216722908831,0.575844775841211,-0.914943873441679,0.360221095946606
"675","frule91:educationtradetech",2.03029171343026,0.679729363546837,0.517452912357362,3.9236260245997,8.72261033459889e-05
"676","frule92:tasknum2",-0.663655503873372,0.302675706946271,0.251107016180606,-2.64291899910931,0.00821946962767074
"677","frule91:tasknum3",-0.432708230808489,0.333457908813235,0.286153528233299,-1.51215409951438,0.130494664814764
"678","frule92:tasknum3",-0.453281288612224,0.310940271749375,0.265278281841983,-1.70870108726891,0.0875063326198552
"679","frule93:tasknum3",-0.498917998002519,0.294960705251923,0.265964778317658,-1.87587996109256,0.0606717648672057
"680","frule91:tasknum5",-0.0460883632295998,0.252906256499162,0.194116528239778,-0.237426269919016,0.812326111837427
"681","frule91:tasknum6",0.243679719722745,0.338874873479259,0.268989907800725,0.905906551346414,0.364985316438899
"682","frule92:tasknum6",0.109093955587717,0.324326941799165,0.280756709668636,0.388571143024418,0.697593416974777
"683","frule91:tasknumMISSING",-1.0080483473798,0.763331972535534,0.579424615554496,-1.73974028772513,0.081904631697181
"684","frule91:layofftemp",0.492554651369188,0.213707540595763,0.174536094340363,2.82207902743978,0.00477134180713086
"685","frule103:y2020m4cases",-0.00265990616135367,0.00256940029776435,0.00218074994252355,-1.2197208444154,0.222570716978788
"686","frule103:demeanrp",-0.115459304720527,0.0951979419687765,0.0752417980290181,-1.53451017579349,0.124904191815653
"687","frule101:ffcomheart",0.153990008810812,0.336906096812524,0.244645629040723,0.62944107938744,0.529060331329772
"688","frule102:ffcomheart",0.686856005938715,0.352380629660951,0.288486551702058,2.3808943671249,0.0172706636156694
"689","frule102:ffcompreg",1.64046743923648,0.795618778612742,0.505490409244052,3.24529884096071,0.00117327425631582
"690","frule101:owncomcanc",1.00427257669294,0.504661532747806,0.361886835991229,2.77510115542661,0.00551845406507672
"691","frule101:owncompreg",-1.25774014046158,0.78688701463584,0.584050640312494,-2.15347788984296,0.0312811399291939
"692","frule102:owncompreg",-1.94258822189663,0.896286507282153,0.543687601144242,-3.57298606370325,0.000352933551003675
"693","frule102:R0subjmean",0.0211099968204627,0.0271244942787581,0.0228315477813481,0.924597711141957,0.355175204084762
"694","frule102:vulnteens",-1.18710677686222,0.377193131773252,0.289435149469871,-4.10146030651953,4.10550940374702e-05
"695","frule102:vulnseniors",0.36222899305986,0.26961319517774,0.23099229585327,1.56814317863637,0.116847721606926
"696","frule102:vulnwomen",0.0173483218472604,0.325111952970986,0.269498840973838,0.0643725285963084,0.948673603650813
"697","frule103:vulnrural",0.321297995490938,0.282378096435791,0.20277950682945,1.58446975493026,0.113086859080933
"698","frule101:wrongdaycare",-0.524239727191455,0.216853969093309,0.177341014696038,-2.95611101633764,0.00311544931201095
"699","frule103:pziprasian",-1.28875455208247,0.641373243685587,0.534281590776906,-2.41212606672162,0.0158597966436991
"700","frule101:reject",-4.26350642360404,3104.33685004975,1.10656108408549,-3.85293363820724,0.000116711030046106
"701","frule102:reject",-5.33314251916966,3030.66651583763,1.22585941020953,-4.35053357240869,1.3580665936856e-05
"702","frule101:y2020m7rcases",-0.00135346156094299,0.000605555114874037,0.000468345292833248,-2.88987971407857,0.00385389259496706
"703","frule102:y2020m7rcases",-0.000480220668332146,0.000643735636309486,0.000493908989254328,-0.972285742474848,0.330908414778047
"704","frule101:gendermale",0.494136076679333,0.211863997195184,0.171281910028504,2.88492857533583,0.0039150247301635
"705","frule103:gendermale",0.0745460087504712,0.195201100246692,0.17070607665901,0.436692179970716,0.662334601267425
"706","frule102:agebin35to44",0.494005158723805,0.265520281511171,0.209008987030875,2.36355941312146,0.0181003241157896
"707","frule103:agebin65to74",0.272909267751518,0.231382447186045,0.196236648002751,1.390715090831,0.164311839630376
"708","frule102:agebin75up",0.881743911017159,0.448791017983775,0.342212776217185,2.5765955344039,0.0099778628526495
"709","frule102:income22.5",-1.24271077910036,0.426191631005209,0.321995225311407,-3.85940747381741,0.00011366228138495
"710","frule103:income112.5",1.03671535738887,0.23029937825028,0.198807987963085,5.2146564532476,1.84158215859312e-07
"711","frule102:countyfuture3to5",0.877889561361297,0.315082533241875,0.267882506058408,3.27714405198929,0.0010486285491415
"712","frule102:countypast10up",0.292181547599782,0.217666851776119,0.179268650447479,1.62985299923024,0.10313256926551
"713","frule101:countypast3to5",0.374949091624621,0.290734584558394,0.2298269295123,1.63144106924404,0.102797285016458
"714","frule103:countypast6to10",0.0617059596335166,0.192718913922089,0.179589803193059,0.343593893062975,0.731151718036699
"715","frule101:employmentfull",0.0841407753795939,0.218783368806367,0.181672117868947,0.463146333992157,0.643259480280561
"716","frule101:employmentMISSING",1.58683485137494,0.716707877418144,0.513840689557849,3.08818449691165,0.00201383403293937
"717","frule102:employmentMISSING",-0.927037873524334,0.602472216023335,0.510529186331602,-1.8158371712018,0.0693953534376591
"718","frule102:employmentretired",0.0571790641675842,0.303497870492526,0.238802844492773,0.239440465162946,0.810764055707374
"719","frule101:rulesjudgmentgood",0.729443414078543,0.220622503528287,0.180551883486386,4.04007645887309,5.34337789390247e-05
"720","frule103:rulesjudgmentgood",0.429670724814609,0.200629433351401,0.168852677294064,2.54464857590809,0.0109387764848393
"721","frule101:ideologyMISSING",-1.13636103093849,0.46343275958805,0.305248299271494,-3.72274320168377,0.000197069932581639
"722","frule102:ideologysliberal",0.833868200769764,0.310173505124575,0.259851372660401,3.20901980325323,0.00133188318280759
"723","frule103:educationdoctoral",0.57488169161521,0.39036902836323,0.326839876835124,1.75890927747844,0.0785929191322435
"724","frule102:educationeducpnts",1.70557376050631,1.46994463579254,1.01891322151107,1.67391464208985,0.0941473761229393
"725","frule103:educationeducpnts",0.223665377052555,0.868725811401116,0.598602963572101,0.373645622664236,0.708667986402921
"726","frule101:educationhischgrad",0.55925058736864,0.30289674692934,0.277148814141802,2.01787111772559,0.0436046857544863
"727","frule101:educationlthighsch",-1.24474286805173,0.825059948009238,0.449798661098065,-2.7673334220538,0.00565169199746136
"728","frule101:tasknum3",-0.509757090068149,0.285192463217247,0.237961593967493,-2.14218219658499,0.0321788235701007
"729","frule102:tasknum3",-0.471686593126009,0.263307364829576,0.223784977610335,-2.10776700993456,0.0350511477712331
"730","frule102:tasknum4",-0.291929787349221,0.324138127770878,0.252539984116638,-1.15597452169946,0.247691578606627
"731","frule101:tasknum5",-0.374737343426833,0.246281528773133,0.200488602054973,-1.86912043670234,0.0616060603317481
"732","frule101:tasknum6",-0.207284391034512,0.338421350679795,0.247514435939403,-0.837463844271532,0.402331891878049
"733","frule101:tasknumMISSING",-0.885151859992274,0.798419096175577,0.473758935973442,-1.86835918603527,0.0617120219738385
"734","frule102:tasknumMISSING",-0.987428133583698,0.831996010498461,0.63682498051369,-1.55054868103195,0.121009878669821
"735","frule101:transityes",0.396330368469934,0.272306058125808,0.213733649777629,1.85431900349936,0.0636935349394509
"736","frule102:layofftemp",0.134085978543248,0.187424010434811,0.149931463592564,0.894315144602495,0.371153299198362
"737","frule103:layofftemp",0.116518218768506,0.160299495240312,0.125628700876589,0.927480885780772,0.353676911475856
